*CPCWIN*

>1	DATALINE
DATALINE
1
Operator:

Description:

Remarks:





15.9.2008
10:39


_x	_y
	
	
UNIT	UNIT
 4.50500000000000E+0002	 1.65880524460967E-0001	
 4.52500000000000E+0002	 1.66176271003717E-0001	
 4.54500000000000E+0002	 1.66566517546468E-0001	
 4.56500000000000E+0002	 1.66793264089219E-0001	
 4.58500000000000E+0002	 1.67026010631970E-0001	
 4.60500000000000E+0002	 1.67792757174721E-0001	
 4.62500000000000E+0002	 1.68655503717472E-0001	
 4.64500000000000E+0002	 1.69435750260223E-0001	
 4.66500000000000E+0002	 1.70011496802974E-0001	
 4.68500000000000E+0002	 1.70415743345725E-0001	
 4.70500000000000E+0002	 1.71033489888476E-0001	
 4.72500000000000E+0002	 1.71538236431227E-0001	
 4.74500000000000E+0002	 1.72103482973978E-0001	
 4.76500000000000E+0002	 1.72747729516729E-0001	
 4.78500000000000E+0002	 1.73469476059480E-0001	
 4.80500000000000E+0002	 1.74143222602230E-0001	
 4.82500000000000E+0002	 1.74912969144981E-0001	
 4.84500000000000E+0002	 1.75623715687732E-0001	
 4.86500000000000E+0002	 1.76510962230483E-0001	
 4.88500000000000E+0002	 1.77328708773234E-0001	
 4.90500000000000E+0002	 1.78150955315985E-0001	
 4.92500000000000E+0002	 1.78972701858736E-0001	
 4.94500000000000E+0002	 1.80022948401487E-0001	
 4.96500000000000E+0002	 1.80961694944238E-0001	
 4.98500000000000E+0002	 1.82007441486989E-0001	
 5.00500000000000E+0002	 1.82888188029740E-0001	
 5.02500000000000E+0002	 1.83850434572491E-0001	
 5.04500000000000E+0002	 1.84845181115242E-0001	
 5.06500000000000E+0002	 1.86024427657993E-0001	
 5.08500000000000E+0002	 1.87014674200743E-0001	
 5.10500000000000E+0002	 1.88176420743494E-0001	
 5.12500000000000E+0002	 1.89279167286245E-0001	
 5.14500000000000E+0002	 1.90595913828996E-0001	
 5.16500000000000E+0002	 1.91739160371747E-0001	
 5.18500000000000E+0002	 1.93074406914498E-0001	
 5.20500000000000E+0002	 1.94184153457249E-0001	
 5.22500000000000E+0002	 1.95311900000000E-0001	
 5.24500000000000E+0002	 1.96048146542751E-0001	
 5.26500000000000E+0002	 1.96975893085502E-0001	
 5.28500000000000E+0002	 1.97917139628253E-0001	
 5.30500000000000E+0002	 1.98955386171004E-0001	
 5.32500000000000E+0002	 1.99551132713755E-0001	
 5.34500000000000E+0002	 2.00125879256506E-0001	
 5.36500000000000E+0002	 2.00298125799257E-0001	
 5.38500000000000E+0002	 2.00475872342007E-0001	
 5.40500000000000E+0002	 2.00376618884758E-0001	
 5.42500000000000E+0002	 2.00438365427509E-0001	
 5.44500000000000E+0002	 2.00328111970260E-0001	
 5.46500000000000E+0002	 2.00484358513011E-0001	
 5.48500000000000E+0002	 2.00532105055762E-0001	
 5.50500000000000E+0002	 2.00783851598513E-0001	
 5.52500000000000E+0002	 2.00786098141264E-0001	
 5.54500000000000E+0002	 2.00892344684015E-0001	
 5.56500000000000E+0002	 2.00765091226766E-0001	
 5.58500000000000E+0002	 2.00723837769517E-0001	
 5.60500000000000E+0002	 2.00299584312268E-0001	
 5.62500000000000E+0002	 1.99844330855019E-0001	
 5.64500000000000E+0002	 1.99228577397770E-0001	
 5.66500000000000E+0002	 1.98841823940520E-0001	
 5.68500000000000E+0002	 1.98366570483271E-0001	
 5.70500000000000E+0002	 1.98100817026022E-0001	
 5.72500000000000E+0002	 1.97789563568773E-0001	
 5.74500000000000E+0002	 1.97689310111524E-0001	
 5.76500000000000E+0002	 1.97462056654275E-0001	
 5.78500000000000E+0002	 1.97471303197026E-0001	
 5.80500000000000E+0002	 1.97331049739777E-0001	
 5.82500000000000E+0002	 1.97189796282528E-0001	
 5.84500000000000E+0002	 1.96912042825279E-0001	
 5.86500000000000E+0002	 1.96778289368030E-0001	
 5.88500000000000E+0002	 1.96581035910781E-0001	
 5.90500000000000E+0002	 1.96533282453532E-0001	
 5.92500000000000E+0002	 1.96484028996283E-0001	
 5.94500000000000E+0002	 1.96743275539033E-0001	
 5.96500000000000E+0002	 1.96969022081784E-0001	
 5.98500000000000E+0002	 1.97261768624535E-0001	
 6.00500000000000E+0002	 1.97401515167286E-0001	
 6.02500000000000E+0002	 1.97596261710037E-0001	
 6.04500000000000E+0002	 1.97564508252788E-0001	
 6.06500000000000E+0002	 1.97489754795539E-0001	
 6.08500000000000E+0002	 1.97217501338290E-0001	
 6.10500000000000E+0002	 1.96959247881041E-0001	
 6.12500000000000E+0002	 1.96608994423792E-0001	
 6.14500000000000E+0002	 1.96429740966543E-0001	
 6.16500000000000E+0002	 1.96108987509294E-0001	
 6.18500000000000E+0002	 1.95912734052045E-0001	
 6.20500000000000E+0002	 1.95573480594796E-0001	
 6.22500000000000E+0002	 1.95181227137546E-0001	
