*CPCWIN*

>1	DATALINE
DATALINE
1
Operator:

Description:

Remarks:





15.9.2008
10:55


_x	_y
	
	
UNIT	UNIT
 4.50500000000000E+0002	 2.19052272100145E-0001	
 4.52500000000000E+0002	 2.19525860500724E-0001	
 4.54500000000000E+0002	 2.20162948901304E-0001	
 4.56500000000000E+0002	 2.20581537301883E-0001	
 4.58500000000000E+0002	 2.20846625702462E-0001	
 4.60500000000000E+0002	 2.22509214103042E-0001	
 4.62500000000000E+0002	 2.24149302503621E-0001	
 4.64500000000000E+0002	 2.25831390904200E-0001	
 4.66500000000000E+0002	 2.26788979304780E-0001	
 4.68500000000000E+0002	 2.27397067705359E-0001	
 4.70500000000000E+0002	 2.28308656105938E-0001	
 4.72500000000000E+0002	 2.29470244506518E-0001	
 4.74500000000000E+0002	 2.30925332907097E-0001	
 4.76500000000000E+0002	 2.32540921307676E-0001	
 4.78500000000000E+0002	 2.33950009708256E-0001	
 4.80500000000000E+0002	 2.35509598108835E-0001	
 4.82500000000000E+0002	 2.36958186509414E-0001	
 4.84500000000000E+0002	 2.38612274909994E-0001	
 4.86500000000000E+0002	 2.40271363310573E-0001	
 4.88500000000000E+0002	 2.42311951711152E-0001	
 4.90500000000000E+0002	 2.44122040111732E-0001	
 4.92500000000000E+0002	 2.45729128512311E-0001	
 4.94500000000000E+0002	 2.47629216912891E-0001	
 4.96500000000000E+0002	 2.49627805313470E-0001	
 4.98500000000000E+0002	 2.51302893714049E-0001	
 5.00500000000000E+0002	 2.52664482114629E-0001	
 5.02500000000000E+0002	 2.53938570515208E-0001	
 5.04500000000000E+0002	 2.56028158915787E-0001	
 5.06500000000000E+0002	 2.58182747316367E-0001	
 5.08500000000000E+0002	 2.59997335716946E-0001	
 5.10500000000000E+0002	 2.61700924117525E-0001	
 5.12500000000000E+0002	 2.63525012518105E-0001	
 5.14500000000000E+0002	 2.65249600918684E-0001	
 5.16500000000000E+0002	 2.66799689319263E-0001	
 5.18500000000000E+0002	 2.68624777719843E-0001	
 5.20500000000000E+0002	 2.71120366120422E-0001	
 5.22500000000000E+0002	 2.73678954521001E-0001	
 5.24500000000000E+0002	 2.75625542921581E-0001	
 5.26500000000000E+0002	 2.77329631322160E-0001	
 5.28500000000000E+0002	 2.79535719722739E-0001	
 5.30500000000000E+0002	 2.81453308123319E-0001	
 5.32500000000000E+0002	 2.82574896523898E-0001	
 5.34500000000000E+0002	 2.83071984924478E-0001	
 5.36500000000000E+0002	 2.83126073325057E-0001	
 5.38500000000000E+0002	 2.82848661725636E-0001	
 5.40500000000000E+0002	 2.82516750126216E-0001	
 5.42500000000000E+0002	 2.82175838526795E-0001	
 5.44500000000000E+0002	 2.81923926927374E-0001	
 5.46500000000000E+0002	 2.81780515327954E-0001	
 5.48500000000000E+0002	 2.81737603728533E-0001	
 5.50500000000000E+0002	 2.81713692129112E-0001	
