*CPCWIN*

>1	DATALINE
DATALINE
1
Operator:

Description:

Remarks:





15.9.2008
10:41


_x	_y
	
	
UNIT	UNIT
 4.50500000000000E+0002	 2.17634502958703E-0001	
 4.52500000000000E+0002	 2.18014280649578E-0001	
 4.54500000000000E+0002	 2.18755558340454E-0001	
 4.56500000000000E+0002	 2.19169336031329E-0001	
 4.58500000000000E+0002	 2.19339113722204E-0001	
 4.60500000000000E+0002	 2.20742891413079E-0001	
 4.62500000000000E+0002	 2.22210169103954E-0001	
 4.64500000000000E+0002	 2.23574446794830E-0001	
 4.66500000000000E+0002	 2.24511224485705E-0001	
 4.68500000000000E+0002	 2.25241002176580E-0001	
 4.70500000000000E+0002	 2.26203779867455E-0001	
 4.72500000000000E+0002	 2.26985557558331E-0001	
 4.74500000000000E+0002	 2.28044835249206E-0001	
 4.76500000000000E+0002	 2.29531612940081E-0001	
 4.78500000000000E+0002	 2.30882890630956E-0001	
 4.80500000000000E+0002	 2.32104168321832E-0001	
 4.82500000000000E+0002	 2.33342446012707E-0001	
 4.84500000000000E+0002	 2.34588723703582E-0001	
 4.86500000000000E+0002	 2.35909501394457E-0001	
 4.88500000000000E+0002	 2.37652779085332E-0001	
 4.90500000000000E+0002	 2.39283056776208E-0001	
 4.92500000000000E+0002	 2.40730834467083E-0001	
 4.94500000000000E+0002	 2.42398612157958E-0001	
 4.96500000000000E+0002	 2.44237889848833E-0001	
 4.98500000000000E+0002	 2.45966667539709E-0001	
 5.00500000000000E+0002	 2.47302945230584E-0001	
 5.02500000000000E+0002	 2.48475222921459E-0001	
 5.04500000000000E+0002	 2.50203500612334E-0001	
 5.06500000000000E+0002	 2.51930278303210E-0001	
 5.08500000000000E+0002	 2.53353555994085E-0001	
 5.10500000000000E+0002	 2.54902833684960E-0001	
 5.12500000000000E+0002	 2.56605111375835E-0001	
 5.14500000000000E+0002	 2.58288889066710E-0001	
 5.16500000000000E+0002	 2.59869666757586E-0001	
 5.18500000000000E+0002	 2.61600944448461E-0001	
 5.20500000000000E+0002	 2.63482222139336E-0001	
 5.22500000000000E+0002	 2.65314999830211E-0001	
 5.24500000000000E+0002	 2.66634277521087E-0001	
 5.26500000000000E+0002	 2.67723055211962E-0001	
 5.28500000000000E+0002	 2.69312332902837E-0001	
 5.30500000000000E+0002	 2.70958110593712E-0001	
 5.32500000000000E+0002	 2.71974388284588E-0001	
 5.34500000000000E+0002	 2.72476165975463E-0001	
 5.36500000000000E+0002	 2.72634443666338E-0001	
 5.38500000000000E+0002	 2.72595221357213E-0001	
 5.40500000000000E+0002	 2.72443499048089E-0001	
 5.42500000000000E+0002	 2.72292276738964E-0001	
 5.44500000000000E+0002	 2.72175554429839E-0001	
 5.46500000000000E+0002	 2.72082832120714E-0001	
 5.48500000000000E+0002	 2.72074609811589E-0001	
 5.50500000000000E+0002	 2.72157887502465E-0001	
 5.52500000000000E+0002	 2.72129665193340E-0001	
 5.54500000000000E+0002	 2.71922942884215E-0001	
 5.56500000000000E+0002	 2.71484720575090E-0001	
