*CPCWIN*

>1	DATALINE
DATALINE
1
Operator:

Description:

Remarks:





15.9.2008
11:18


_x	_y
	
	
UNIT	UNIT
 4.50500000000000E+0002	 1.42676112160264E-0001	
 4.52500000000000E+0002	 1.43287003180504E-0001	
 4.54500000000000E+0002	 1.44241394200743E-0001	
 4.56500000000000E+0002	 1.44928785220983E-0001	
 4.58500000000000E+0002	 1.45945176241223E-0001	
 4.60500000000000E+0002	 1.46935567261462E-0001	
 4.62500000000000E+0002	 1.48083458281702E-0001	
 4.64500000000000E+0002	 1.49137349301941E-0001	
 4.66500000000000E+0002	 1.49882240322181E-0001	
 4.68500000000000E+0002	 1.50476131342420E-0001	
 4.70500000000000E+0002	 1.51501522362660E-0001	
 4.72500000000000E+0002	 1.52585913382900E-0001	
 4.74500000000000E+0002	 1.53631804403139E-0001	
 4.76500000000000E+0002	 1.54385195423379E-0001	
 4.78500000000000E+0002	 1.55354586443618E-0001	
 4.80500000000000E+0002	 1.56311977463858E-0001	
 4.82500000000000E+0002	 1.57338368484097E-0001	
 4.84500000000000E+0002	 1.58047259504337E-0001	
 4.86500000000000E+0002	 1.58895150524577E-0001	
 4.88500000000000E+0002	 1.59878541544816E-0001	
 4.90500000000000E+0002	 1.60765432565056E-0001	
 4.92500000000000E+0002	 1.61645323585295E-0001	
 4.94500000000000E+0002	 1.62766214605535E-0001	
 4.96500000000000E+0002	 1.63756605625774E-0001	
 4.98500000000000E+0002	 1.64775496646014E-0001	
 5.00500000000000E+0002	 1.65473387666254E-0001	
 5.02500000000000E+0002	 1.66349778686493E-0001	
 5.04500000000000E+0002	 1.67508169706733E-0001	
 5.06500000000000E+0002	 1.68653560726972E-0001	
 5.08500000000000E+0002	 1.69555451747212E-0001	
 5.10500000000000E+0002	 1.70652842767451E-0001	
 5.12500000000000E+0002	 1.71884233787691E-0001	
 5.14500000000000E+0002	 1.73086624807931E-0001	
 5.16500000000000E+0002	 1.74127515828170E-0001	
 5.18500000000000E+0002	 1.75403406848410E-0001	
 5.20500000000000E+0002	 1.76635297868649E-0001	
 5.22500000000000E+0002	 1.77729688888889E-0001	
 5.24500000000000E+0002	 1.78422579909128E-0001	
 5.26500000000000E+0002	 1.79314470929368E-0001	
 5.28500000000000E+0002	 1.80565361949608E-0001	
 5.30500000000000E+0002	 1.81895752969847E-0001	
 5.32500000000000E+0002	 1.82870643990087E-0001	
 5.34500000000000E+0002	 1.83592035010326E-0001	
 5.36500000000000E+0002	 1.84009426030566E-0001	
 5.38500000000000E+0002	 1.84320317050805E-0001	
 5.40500000000000E+0002	 1.84402208071045E-0001	
 5.42500000000000E+0002	 1.84364099091285E-0001	
 5.44500000000000E+0002	 1.84192490111524E-0001	
 5.46500000000000E+0002	 1.84065381131764E-0001	
 5.48500000000000E+0002	 1.83940772152003E-0001	
 5.50500000000000E+0002	 1.83965163172243E-0001	
 5.52500000000000E+0002	 1.84051554192482E-0001	
 5.54500000000000E+0002	 1.84151945212722E-0001	
 5.56500000000000E+0002	 1.84135836232962E-0001	
 5.58500000000000E+0002	 1.84158227253201E-0001	
 5.60500000000000E+0002	 1.84108618273441E-0001	
 5.62500000000000E+0002	 1.84054009293680E-0001	
 5.64500000000000E+0002	 1.83927900313920E-0001	
 5.66500000000000E+0002	 1.83844791334159E-0001	
 5.68500000000000E+0002	 1.83708682354399E-0001	
 5.70500000000000E+0002	 1.83642073374639E-0001	
 5.72500000000000E+0002	 1.83555964394878E-0001	
 5.74500000000000E+0002	 1.83473355415118E-0001	
 5.76500000000000E+0002	 1.83386246435357E-0001	
 5.78500000000000E+0002	 1.83414137455597E-0001	
 5.80500000000000E+0002	 1.83260028475836E-0001	
 5.82500000000000E+0002	 1.83069919496076E-0001	
 5.84500000000000E+0002	 1.82840810516316E-0001	
