*CPCWIN*

>1	DATALINE
DATALINE
1
Operator:

Description:

Remarks:





15.9.2008
11:14


_x	_y
	
	
UNIT	UNIT
 4.50500000000000E+0002	 1.70072606377530E-0001	
 4.52500000000000E+0002	 1.70712929657166E-0001	
 4.54500000000000E+0002	 1.72360252936803E-0001	
 4.56500000000000E+0002	 1.73570076216439E-0001	
 4.58500000000000E+0002	 1.74375399496076E-0001	
 4.60500000000000E+0002	 1.75071222775713E-0001	
 4.62500000000000E+0002	 1.76380546055349E-0001	
 4.64500000000000E+0002	 1.77954369334986E-0001	
 4.66500000000000E+0002	 1.78021192614622E-0001	
 4.68500000000000E+0002	 1.78363515894259E-0001	
 4.70500000000000E+0002	 1.79887339173895E-0001	
 4.72500000000000E+0002	 1.81197162453532E-0001	
 4.74500000000000E+0002	 1.82054985733168E-0001	
 4.76500000000000E+0002	 1.82792809012805E-0001	
 4.78500000000000E+0002	 1.84017132292441E-0001	
 4.80500000000000E+0002	 1.85071955572078E-0001	
 4.82500000000000E+0002	 1.86051778851714E-0001	
 4.84500000000000E+0002	 1.86720602131351E-0001	
 4.86500000000000E+0002	 1.87384925410987E-0001	
 4.88500000000000E+0002	 1.88581748690624E-0001	
 4.90500000000000E+0002	 1.89310071970260E-0001	
 4.92500000000000E+0002	 1.90211395249897E-0001	
 4.94500000000000E+0002	 1.91638718529533E-0001	
 4.96500000000000E+0002	 1.92836541809170E-0001	
 4.98500000000000E+0002	 1.93750865088806E-0001	
 5.00500000000000E+0002	 1.94251188368443E-0001	
 5.02500000000000E+0002	 1.95259011648079E-0001	
 5.04500000000000E+0002	 1.97068834927716E-0001	
 5.06500000000000E+0002	 1.98660658207352E-0001	
 5.08500000000000E+0002	 1.99995981486989E-0001	
 5.10500000000000E+0002	 2.01422304766625E-0001	
 5.12500000000000E+0002	 2.03164128046262E-0001	
 5.14500000000000E+0002	 2.04561951325898E-0001	
 5.16500000000000E+0002	 2.05817274605535E-0001	
 5.18500000000000E+0002	 2.07743097885171E-0001	
 5.20500000000000E+0002	 2.10269921164808E-0001	
 5.22500000000000E+0002	 2.12863244444444E-0001	
 5.24500000000000E+0002	 2.15532067724081E-0001	
 5.26500000000000E+0002	 2.19599891003717E-0001	
 5.28500000000000E+0002	 2.24452714283354E-0001	
 5.30500000000000E+0002	 2.27376037562991E-0001	
 5.32500000000000E+0002	 2.27023360842627E-0001	
 5.34500000000000E+0002	 2.24988184122264E-0001	
 5.36500000000000E+0002	 2.22958007401900E-0001	
 5.38500000000000E+0002	 2.21233330681537E-0001	
 5.40500000000000E+0002	 2.19657653961173E-0001	
 5.42500000000000E+0002	 2.18254477240810E-0001	
 5.44500000000000E+0002	 2.16875800520446E-0001	
 5.46500000000000E+0002	 2.15586623800083E-0001	
 5.48500000000000E+0002	 2.14477447079719E-0001	
 5.50500000000000E+0002	 2.13699270359356E-0001	
 5.52500000000000E+0002	 2.13097093638992E-0001	
 5.54500000000000E+0002	 2.12397416918629E-0001	
 5.56500000000000E+0002	 2.11647740198265E-0001	
 5.58500000000000E+0002	 2.11027563477902E-0001	
 5.60500000000000E+0002	 2.10426886757538E-0001	
 5.62500000000000E+0002	 2.09801210037175E-0001	
 5.64500000000000E+0002	 2.09162033316811E-0001	
 5.66500000000000E+0002	 2.08568856596448E-0001	
 5.68500000000000E+0002	 2.07945179876084E-0001	
 5.70500000000000E+0002	 2.07375003155721E-0001	
 5.72500000000000E+0002	 2.06905826435357E-0001	
 5.74500000000000E+0002	 2.06301149714994E-0001	
 5.76500000000000E+0002	 2.05765972994630E-0001	
 5.78500000000000E+0002	 2.05371796274267E-0001	
 5.80500000000000E+0002	 2.04750119553903E-0001	
 5.82500000000000E+0002	 2.04318942833540E-0001	
 5.84500000000000E+0002	 2.03873766113176E-0001	
 5.86500000000000E+0002	 2.03652589392813E-0001	
 5.88500000000000E+0002	 2.03425912672449E-0001	
 5.90500000000000E+0002	 2.03005235952086E-0001	
 5.92500000000000E+0002	 2.02932059231722E-0001	
 5.94500000000000E+0002	 2.03251382511359E-0001	
 5.96500000000000E+0002	 2.03394205790995E-0001	
 5.98500000000000E+0002	 2.03269029070632E-0001	
 6.00500000000000E+0002	 2.03177852350268E-0001	
 6.02500000000000E+0002	 2.03331675629905E-0001	
 6.04500000000000E+0002	 2.03316498909542E-0001	
 6.06500000000000E+0002	 2.03294822189178E-0001	
 6.08500000000000E+0002	 2.03256645468815E-0001	
 6.10500000000000E+0002	 2.03250968748451E-0001	
 6.12500000000000E+0002	 2.03239792028088E-0001	
 6.14500000000000E+0002	 2.03173115307724E-0001	
 6.16500000000000E+0002	 2.03136938587361E-0001	
 6.18500000000000E+0002	 2.03013261866997E-0001	
 6.20500000000000E+0002	 2.02669585146634E-0001	
 6.22500000000000E+0002	 2.02281908426270E-0001	
 6.24500000000000E+0002	 2.01724231705907E-0001	
 6.26500000000000E+0002	 2.01236554985543E-0001	
 6.28500000000000E+0002	 2.00804878265180E-0001	
 6.30500000000000E+0002	 2.00198201544816E-0001	
 6.32500000000000E+0002	 1.99459524824453E-0001	
 6.34500000000000E+0002	 1.98783348104089E-0001	
 6.36500000000000E+0002	 1.98454671383726E-0001	
 6.38500000000000E+0002	 1.98216994663362E-0001	
 6.40500000000000E+0002	 1.97992817942999E-0001	
 6.42500000000000E+0002	 1.97844641222635E-0001	
 6.44500000000000E+0002	 1.97590964502272E-0001	
 6.46500000000000E+0002	 1.97350787781908E-0001	
 6.48500000000000E+0002	 1.97148111061545E-0001	
 6.50500000000000E+0002	 1.96854934341181E-0001	
 6.52500000000000E+0002	 1.96602257620818E-0001	
 6.54500000000000E+0002	 1.96353580900454E-0001	
 6.56500000000000E+0002	 1.96033404180091E-0001	
 6.58500000000000E+0002	 1.95608727459727E-0001	
 6.60500000000000E+0002	 1.95216550739364E-0001	
 6.62500000000000E+0002	 1.94736874019000E-0001	
 6.64500000000000E+0002	 1.94065197298637E-0001	
 6.66500000000000E+0002	 1.93212020578273E-0001	
 6.68500000000000E+0002	 1.92378843857910E-0001	
 6.70500000000000E+0002	 1.91740667137546E-0001	
 6.72500000000000E+0002	 1.91098490417183E-0001	
 6.74500000000000E+0002	 1.90315813696819E-0001	
 6.76500000000000E+0002	 1.89472136976456E-0001	
 6.78500000000000E+0002	 1.88620460256093E-0001	
 6.80500000000000E+0002	 1.87835283535729E-0001	
 6.82500000000000E+0002	 1.87056106815366E-0001	
 6.84500000000000E+0002	 1.86312930095002E-0001	
 6.86500000000000E+0002	 1.85523753374639E-0001	
 6.88500000000000E+0002	 1.84801576654275E-0001	
 6.90500000000000E+0002	 1.84361399933912E-0001	
 6.92500000000000E+0002	 1.84089223213548E-0001	
 6.94500000000000E+0002	 1.83891546493185E-0001	
 6.96500000000000E+0002	 1.83789869772821E-0001	
 6.98500000000000E+0002	 1.83653693052458E-0001	
 7.00500000000000E+0002	 1.83266516332094E-0001	
 7.02500000000000E+0002	 1.82330839611731E-0001	
 7.04500000000000E+0002	 1.80980662891367E-0001	
 7.06500000000000E+0002	 1.79561986171004E-0001	
 7.08500000000000E+0002	 1.78202809450640E-0001	
 7.10500000000000E+0002	 1.76990132730277E-0001	
 7.12500000000000E+0002	 1.75862456009913E-0001	
 7.14500000000000E+0002	 1.74730279289550E-0001	
 7.16500000000000E+0002	 1.73634102569186E-0001	
 7.18500000000000E+0002	 1.72696925848823E-0001	
 7.20500000000000E+0002	 1.71725749128459E-0001	
 7.22500000000000E+0002	 1.70579072408096E-0001	
 7.24500000000000E+0002	 1.69269395687732E-0001	
 7.26500000000000E+0002	 1.67874218967369E-0001	
 7.28500000000000E+0002	 1.66410042247005E-0001	
 7.30500000000000E+0002	 1.65031365526642E-0001	
 7.32500000000000E+0002	 1.63777688806278E-0001	
 7.34500000000000E+0002	 1.62761012085915E-0001	
 7.36500000000000E+0002	 1.61910335365551E-0001	
 7.38500000000000E+0002	 1.61245158645188E-0001	
 7.40500000000000E+0002	 1.60625481924824E-0001	
 7.42500000000000E+0002	 1.60022805204461E-0001	
 7.44500000000000E+0002	 1.59364128484097E-0001	
 7.46500000000000E+0002	 1.58737451763734E-0001	
 7.48500000000000E+0002	 1.57960275043371E-0001	
 7.50500000000000E+0002	 1.57105598323007E-0001	
 7.52500000000000E+0002	 1.56175421602644E-0001	
 7.54500000000000E+0002	 1.55283244882280E-0001	
 7.56500000000000E+0002	 1.54413568161917E-0001	
 7.58500000000000E+0002	 1.53601891441553E-0001	
 7.60500000000000E+0002	 1.52823714721190E-0001	
 7.62500000000000E+0002	 1.52248038000826E-0001	
 7.64500000000000E+0002	 1.51799861280463E-0001	
 7.66500000000000E+0002	 1.51369184560099E-0001	
 7.68500000000000E+0002	 1.50798007839736E-0001	
 7.70500000000000E+0002	 1.50253831119372E-0001	
 7.72500000000000E+0002	 1.49854654399009E-0001	
 7.74500000000000E+0002	 1.49741477678645E-0001	
 7.76500000000000E+0002	 1.50015300958282E-0001	
 7.78500000000000E+0002	 1.50547624237918E-0001	
 7.80500000000000E+0002	 1.50533447517555E-0001	
 7.82500000000000E+0002	 1.49613270797191E-0001	
 7.84500000000000E+0002	 1.48277594076828E-0001	
 7.86500000000000E+0002	 1.47015417356464E-0001	
 7.88500000000000E+0002	 1.45833240636101E-0001	
 7.90500000000000E+0002	 1.44790063915737E-0001	
 7.92500000000000E+0002	 1.44068387195374E-0001	
 7.94500000000000E+0002	 1.43695210475010E-0001	
 7.96500000000000E+0002	 1.43392033754647E-0001	
 7.98500000000000E+0002	 1.42846357034283E-0001	
 8.00500000000000E+0002	 1.42088180313920E-0001	
 8.02500000000000E+0002	 1.41380003593556E-0001	
 8.04500000000000E+0002	 1.40991826873193E-0001	
 8.06500000000000E+0002	 1.40816150152829E-0001	
 8.08500000000000E+0002	 1.40702973432466E-0001	
 8.10500000000000E+0002	 1.40499796712102E-0001	
 8.12500000000000E+0002	 1.40138119991739E-0001	
 8.14500000000000E+0002	 1.39589943271375E-0001	
 8.16500000000000E+0002	 1.38940766551012E-0001	
 8.18500000000000E+0002	 1.38231089830648E-0001	
 8.20500000000000E+0002	 1.37555413110285E-0001	
 8.22500000000000E+0002	 1.36930236389922E-0001	
 8.24500000000000E+0002	 1.36414559669558E-0001	
 8.26500000000000E+0002	 1.35941882949195E-0001	
 8.28500000000000E+0002	 1.35532706228831E-0001	
 8.30500000000000E+0002	 1.35116029508468E-0001	
 8.32500000000000E+0002	 1.34663852788104E-0001	
 8.34500000000000E+0002	 1.34132676067741E-0001	
 8.36500000000000E+0002	 1.33608999347377E-0001	
 8.38500000000000E+0002	 1.33102822627014E-0001	
 8.40500000000000E+0002	 1.32707645906650E-0001	
 8.42500000000000E+0002	 1.32444469186287E-0001	
 8.44500000000000E+0002	 1.32410792465923E-0001	
 8.46500000000000E+0002	 1.32623115745560E-0001	
 8.48500000000000E+0002	 1.33051939025196E-0001	
 8.50500000000000E+0002	 1.33566262304833E-0001	
 8.52500000000000E+0002	 1.34128085584469E-0001	
 8.54500000000000E+0002	 1.34642908864106E-0001	
 8.56500000000000E+0002	 1.35070732143742E-0001	
 8.58500000000000E+0002	 1.35367555423379E-0001	
 8.60500000000000E+0002	 1.35564878703015E-0001	
 8.62500000000000E+0002	 1.35649701982652E-0001	
