*CPCWIN*

>1	DATALINE
DATALINE
1
Operator:

Description:

Remarks:





15.9.2008
11:22


_x	_y
	
	
UNIT	UNIT
 4.50500000000000E+0002	 2.15435500000000E-0001	
 4.52500000000000E+0002	 2.16207500000000E-0001	
 4.54500000000000E+0002	 2.17167000000000E-0001	
 4.56500000000000E+0002	 2.18237000000000E-0001	
 4.58500000000000E+0002	 2.19315995497025E-0001	
 4.60500000000000E+0002	 2.20208865712613E-0001	
 4.62500000000000E+0002	 2.21203235928202E-0001	
 4.64500000000000E+0002	 2.22218106143791E-0001	
 4.66500000000000E+0002	 2.23277476359380E-0001	
 4.68500000000000E+0002	 2.24159846574968E-0001	
 4.70500000000000E+0002	 2.24129216790557E-0001	
 4.72500000000000E+0002	 2.24869087006146E-0001	
 4.74500000000000E+0002	 2.26267457221734E-0001	
 4.76500000000000E+0002	 2.27616827437323E-0001	
 4.78500000000000E+0002	 2.28974697652912E-0001	
 4.80500000000000E+0002	 2.30019067868501E-0001	
 4.82500000000000E+0002	 2.30916438084089E-0001	
 4.84500000000000E+0002	 2.31802308299678E-0001	
 4.86500000000000E+0002	 2.33165678515267E-0001	
 4.88500000000000E+0002	 2.34583048730856E-0001	
 4.90500000000000E+0002	 2.35771418946444E-0001	
 4.92500000000000E+0002	 2.36939289162033E-0001	
 4.94500000000000E+0002	 2.38508159377622E-0001	
 4.96500000000000E+0002	 2.39918529593210E-0001	
 4.98500000000000E+0002	 2.41085899808799E-0001	
 5.00500000000000E+0002	 2.41587270024388E-0001	
 5.02500000000000E+0002	 2.42423140239977E-0001	
 5.04500000000000E+0002	 2.43755510455565E-0001	
 5.06500000000000E+0002	 2.44835380671154E-0001	
 5.08500000000000E+0002	 2.45718750886743E-0001	
 5.10500000000000E+0002	 2.46779621102331E-0001	
 5.12500000000000E+0002	 2.47820491317920E-0001	
 5.14500000000000E+0002	 2.48694861533509E-0001	
 5.16500000000000E+0002	 2.49268731749098E-0001	
 5.18500000000000E+0002	 2.50252601964686E-0001	
 5.20500000000000E+0002	 2.51415472180275E-0001	
 5.22500000000000E+0002	 2.52382842395864E-0001	
 5.24500000000000E+0002	 2.52536212611453E-0001	
 5.26500000000000E+0002	 2.52995582827041E-0001	
 5.28500000000000E+0002	 2.53905453042630E-0001	
 5.30500000000000E+0002	 2.54545323258219E-0001	
 5.32500000000000E+0002	 2.54609693473807E-0001	
 5.34500000000000E+0002	 2.54499063689396E-0001	
 5.36500000000000E+0002	 2.54127433904985E-0001	
 5.38500000000000E+0002	 2.53662804120574E-0001	
 5.40500000000000E+0002	 2.52897174336162E-0001	
 5.42500000000000E+0002	 2.52105544551751E-0001	
 5.44500000000000E+0002	 2.51159914767340E-0001	
 5.46500000000000E+0002	 2.50360284982928E-0001	
 5.48500000000000E+0002	 2.49681655198517E-0001	
 5.50500000000000E+0002	 2.49239025414106E-0001	
 5.52500000000000E+0002	 2.48826895629695E-0001	
 5.54500000000000E+0002	 2.48522265845283E-0001	
 5.56500000000000E+0002	 2.48206136060872E-0001	
 5.58500000000000E+0002	 2.48074006276461E-0001	
 5.60500000000000E+0002	 2.47891376492050E-0001	
 5.62500000000000E+0002	 2.47728746707638E-0001	
 5.64500000000000E+0002	 2.47466616923227E-0001	
 5.66500000000000E+0002	 2.47290987138816E-0001	
 5.68500000000000E+0002	 2.47076857354404E-0001	
 5.70500000000000E+0002	 2.46994727569993E-0001	
 5.72500000000000E+0002	 2.46827597785582E-0001	
 5.74500000000000E+0002	 2.46507468001171E-0001	
 5.76500000000000E+0002	 2.46011338216759E-0001	
 5.78500000000000E+0002	 2.45416208432348E-0001	
 5.80500000000000E+0002	 2.44319078647937E-0001	
 5.82500000000000E+0002	 2.43187948863526E-0001	
 5.84500000000000E+0002	 2.42172819079114E-0001	
 5.86500000000000E+0002	 2.41572689294703E-0001	
 5.88500000000000E+0002	 2.41159059510292E-0001	
 5.90500000000000E+0002	 2.40885429725880E-0001	
 5.92500000000000E+0002	 2.40987299941469E-0001	
 5.94500000000000E+0002	 2.41449170157058E-0001	
 5.96500000000000E+0002	 2.41697540372647E-0001	
 5.98500000000000E+0002	 2.41755910588235E-0001	
 6.00500000000000E+0002	 2.41847280803824E-0001	
 6.02500000000000E+0002	 2.42109151019413E-0001	
 6.04500000000000E+0002	 2.42316521235001E-0001	
 6.06500000000000E+0002	 2.42577391450590E-0001	
 6.08500000000000E+0002	 2.42805761666179E-0001	
 6.10500000000000E+0002	 2.43002131881768E-0001	
 6.12500000000000E+0002	 2.43017002097356E-0001	
 6.14500000000000E+0002	 2.42800372312945E-0001	
 6.16500000000000E+0002	 2.42336742528534E-0001	
 6.18500000000000E+0002	 2.41557112744123E-0001	
 6.20500000000000E+0002	 2.40519482959711E-0001	
 6.22500000000000E+0002	 2.39491853175300E-0001	
 6.24500000000000E+0002	 2.38486223390889E-0001	
 6.26500000000000E+0002	 2.37674593606477E-0001	
 6.28500000000000E+0002	 2.37033963822066E-0001	
 6.30500000000000E+0002	 2.36406834037655E-0001	
