*CPCWIN*

>1	DATALINE
DATALINE
1
Operator:

Description:

Remarks:





15.9.2008
11:25


_x	_y
	
	
UNIT	UNIT
 4.50500000000000E+0002	 1.30129886881976E-0001	
 4.52500000000000E+0002	 1.29690578237242E-0001	
 4.54500000000000E+0002	 1.31451269592507E-0001	
 4.56500000000000E+0002	 1.31543460947773E-0001	
 4.58500000000000E+0002	 1.31855152303039E-0001	
 4.60500000000000E+0002	 1.32848843658305E-0001	
 4.62500000000000E+0002	 1.33731035013571E-0001	
 4.64500000000000E+0002	 1.34414726368837E-0001	
 4.66500000000000E+0002	 1.34918417724103E-0001	
 4.68500000000000E+0002	 1.35443109079369E-0001	
 4.70500000000000E+0002	 1.35636300434634E-0001	
 4.72500000000000E+0002	 1.36006491789900E-0001	
 4.74500000000000E+0002	 1.36614683145166E-0001	
 4.76500000000000E+0002	 1.37201874500432E-0001	
 4.78500000000000E+0002	 1.37781565855698E-0001	
 4.80500000000000E+0002	 1.38350257210964E-0001	
 4.82500000000000E+0002	 1.38825448566230E-0001	
 4.84500000000000E+0002	 1.39442139921496E-0001	
 4.86500000000000E+0002	 1.40017331276761E-0001	
 4.88500000000000E+0002	 1.40651522632027E-0001	
 4.90500000000000E+0002	 1.41276713987293E-0001	
 4.92500000000000E+0002	 1.41958905342559E-0001	
 4.94500000000000E+0002	 1.42559096697825E-0001	
 4.96500000000000E+0002	 1.43300788053091E-0001	
 4.98500000000000E+0002	 1.43952479408357E-0001	
 5.00500000000000E+0002	 1.44345170763623E-0001	
 5.02500000000000E+0002	 1.44847862118889E-0001	
 5.04500000000000E+0002	 1.45695553474154E-0001	
 5.06500000000000E+0002	 1.46515744829420E-0001	
 5.08500000000000E+0002	 1.47244936184686E-0001	
 5.10500000000000E+0002	 1.47787627539952E-0001	
 5.12500000000000E+0002	 1.48377318895218E-0001	
 5.14500000000000E+0002	 1.48932010250484E-0001	
 5.16500000000000E+0002	 1.49407701605750E-0001	
 5.18500000000000E+0002	 1.49913892961016E-0001	
 5.20500000000000E+0002	 1.50491084316281E-0001	
 5.22500000000000E+0002	 1.50836775671547E-0001	
 5.24500000000000E+0002	 1.51032467026813E-0001	
 5.26500000000000E+0002	 1.51517658382079E-0001	
 5.28500000000000E+0002	 1.52073849737345E-0001	
 5.30500000000000E+0002	 1.52093541092611E-0001	
 5.32500000000000E+0002	 1.51953732447877E-0001	
 5.34500000000000E+0002	 1.51964423803143E-0001	
 5.36500000000000E+0002	 1.52008115158408E-0001	
 5.38500000000000E+0002	 1.51856806513674E-0001	
 5.40500000000000E+0002	 1.51537997868940E-0001	
 5.42500000000000E+0002	 1.51082689224206E-0001	
 5.44500000000000E+0002	 1.50615880579472E-0001	
 5.46500000000000E+0002	 1.50130071934738E-0001	
 5.48500000000000E+0002	 1.49753263290004E-0001	
 5.50500000000000E+0002	 1.49426454645270E-0001	
 5.52500000000000E+0002	 1.49204146000536E-0001	
 5.54500000000000E+0002	 1.48975837355801E-0001	
 5.56500000000000E+0002	 1.48775028711067E-0001	
 5.58500000000000E+0002	 1.48606220066333E-0001	
 5.60500000000000E+0002	 1.48528911421599E-0001	
 5.62500000000000E+0002	 1.48427602776865E-0001	
 5.64500000000000E+0002	 1.48329794132131E-0001	
 5.66500000000000E+0002	 1.48244485487397E-0001	
 5.68500000000000E+0002	 1.48189176842663E-0001	
 5.70500000000000E+0002	 1.48048368197928E-0001	
 5.72500000000000E+0002	 1.47922059553194E-0001	
 5.74500000000000E+0002	 1.47787250908460E-0001	
 5.76500000000000E+0002	 1.47603942263726E-0001	
 5.78500000000000E+0002	 1.47291133618992E-0001	
 5.80500000000000E+0002	 1.46854324974258E-0001	
 5.82500000000000E+0002	 1.46333516329524E-0001	
 5.84500000000000E+0002	 1.45841207684790E-0001	
 5.86500000000000E+0002	 1.45477399040056E-0001	
 5.88500000000000E+0002	 1.45302090395321E-0001	
 5.90500000000000E+0002	 1.45188281750587E-0001	
 5.92500000000000E+0002	 1.45185973105853E-0001	
 5.94500000000000E+0002	 1.45274664461119E-0001	
 5.96500000000000E+0002	 1.45374355816385E-0001	
 5.98500000000000E+0002	 1.45422047171651E-0001	
 6.00500000000000E+0002	 1.45526238526917E-0001	
 6.02500000000000E+0002	 1.45677429882183E-0001	
 6.04500000000000E+0002	 1.45813121237448E-0001	
 6.06500000000000E+0002	 1.45907812592714E-0001	
 6.08500000000000E+0002	 1.45976003947980E-0001	
 6.10500000000000E+0002	 1.46020195303246E-0001	
 6.12500000000000E+0002	 1.45999386658512E-0001	
 6.14500000000000E+0002	 1.45933578013778E-0001	
 6.16500000000000E+0002	 1.45819769369044E-0001	
 6.18500000000000E+0002	 1.45445460724310E-0001	
 6.20500000000000E+0002	 1.44880152079575E-0001	
 6.22500000000000E+0002	 1.44403843434841E-0001	
 6.24500000000000E+0002	 1.43965034790107E-0001	
 6.26500000000000E+0002	 1.43579726145373E-0001	
 6.28500000000000E+0002	 1.43240417500639E-0001	
 6.30500000000000E+0002	 1.42889608855905E-0001	
 6.32500000000000E+0002	 1.42549300211171E-0001	
 6.34500000000000E+0002	 1.42261991566437E-0001	
 6.36500000000000E+0002	 1.42075682921703E-0001	
 6.38500000000000E+0002	 1.41929874276968E-0001	
 6.40500000000000E+0002	 1.41796065632234E-0001	
 6.42500000000000E+0002	 1.41604256987500E-0001	
 6.44500000000000E+0002	 1.41313948342766E-0001	
 6.46500000000000E+0002	 1.41019139698032E-0001	
 6.48500000000000E+0002	 1.40718831053298E-0001	
 6.50500000000000E+0002	 1.40303022408564E-0001	
 6.52500000000000E+0002	 1.39930213763830E-0001	
 6.54500000000000E+0002	 1.39733905119095E-0001	
 6.56500000000000E+0002	 1.39623096474361E-0001	
 6.58500000000000E+0002	 1.39490787829627E-0001	
 6.60500000000000E+0002	 1.39405979184893E-0001	
 6.62500000000000E+0002	 1.39231670540159E-0001	
 6.64500000000000E+0002	 1.38424861895425E-0001	
 6.66500000000000E+0002	 1.36117553250691E-0001	
 6.68500000000000E+0002	 1.35482244605957E-0001	
 6.70500000000000E+0002	 1.37406435961222E-0001	
 6.72500000000000E+0002	 1.37682127316488E-0001	
 6.74500000000000E+0002	 1.37246818671754E-0001	
 6.76500000000000E+0002	 1.36694510027020E-0001	
 6.78500000000000E+0002	 1.36175201382286E-0001	
 6.80500000000000E+0002	 1.35724892737552E-0001	
 6.82500000000000E+0002	 1.35321584092818E-0001	
 6.84500000000000E+0002	 1.34946275448084E-0001	
 6.86500000000000E+0002	 1.34626966803350E-0001	
 6.88500000000000E+0002	 1.34368658158615E-0001	
 6.90500000000000E+0002	 1.34220849513881E-0001	
 6.92500000000000E+0002	 1.34116540869147E-0001	
 6.94500000000000E+0002	 1.34057232224413E-0001	
 6.96500000000000E+0002	 1.34000423579679E-0001	
 6.98500000000000E+0002	 1.33977614934945E-0001	
 7.00500000000000E+0002	 1.33870806290211E-0001	
 7.02500000000000E+0002	 1.33602997645477E-0001	
 7.04500000000000E+0002	 1.33146689000742E-0001	
 7.06500000000000E+0002	 1.32613880356008E-0001	
 7.08500000000000E+0002	 1.31995571711274E-0001	
 7.10500000000000E+0002	 1.31330263066540E-0001	
 7.12500000000000E+0002	 1.30582954421806E-0001	
 7.14500000000000E+0002	 1.29800645777072E-0001	
 7.16500000000000E+0002	 1.29053337132338E-0001	
 7.18500000000000E+0002	 1.28524028487604E-0001	
 7.20500000000000E+0002	 1.27995719842869E-0001	
 7.22500000000000E+0002	 1.27257411198135E-0001	
 7.24500000000000E+0002	 1.26440602553401E-0001	
 7.26500000000000E+0002	 1.25646293908667E-0001	
 7.28500000000000E+0002	 1.24804485263933E-0001	
 7.30500000000000E+0002	 1.24018176619199E-0001	
 7.32500000000000E+0002	 1.23288867974465E-0001	
 7.34500000000000E+0002	 1.22660059329731E-0001	
 7.36500000000000E+0002	 1.22087250684997E-0001	
 7.38500000000000E+0002	 1.21597942040262E-0001	
 7.40500000000000E+0002	 1.21123633395528E-0001	
 7.42500000000000E+0002	 1.20698824750794E-0001	
 7.44500000000000E+0002	 1.20304016106060E-0001	
 7.46500000000000E+0002	 1.19947207461326E-0001	
 7.48500000000000E+0002	 1.19588398816592E-0001	
 7.50500000000000E+0002	 1.19193090171858E-0001	
 7.52500000000000E+0002	 1.18710281527124E-0001	
 7.54500000000000E+0002	 1.18205472882389E-0001	
 7.56500000000000E+0002	 1.17654664237655E-0001	
 7.58500000000000E+0002	 1.17050855592921E-0001	
 7.60500000000000E+0002	 1.16449546948187E-0001	
 7.62500000000000E+0002	 1.15920738303453E-0001	
