*CPCWIN*

>1	DATALINE
DATALINE
1
Operator:

Description:

Remarks:





15.9.2008
11:24


_x	_y
	
	
UNIT	UNIT
 4.50500000000000E+0002	 1.64342000000000E-0001	
 4.52500000000000E+0002	 1.64918500000000E-0001	
 4.54500000000000E+0002	 1.65426500000000E-0001	
 4.56500000000000E+0002	 1.65774500000000E-0001	
 4.58500000000000E+0002	 1.66228071659350E-0001	
 4.60500000000000E+0002	 1.67491304047410E-0001	
 4.62500000000000E+0002	 1.68482536435470E-0001	
 4.64500000000000E+0002	 1.69463268823529E-0001	
 4.66500000000000E+0002	 1.70254001211589E-0001	
 4.68500000000000E+0002	 1.70866733599649E-0001	
 4.70500000000000E+0002	 1.71415965987709E-0001	
 4.72500000000000E+0002	 1.71872698375768E-0001	
 4.74500000000000E+0002	 1.72660430763828E-0001	
 4.76500000000000E+0002	 1.73702163151888E-0001	
 4.78500000000000E+0002	 1.74552895539947E-0001	
 4.80500000000000E+0002	 1.75370127928007E-0001	
 4.82500000000000E+0002	 1.76026860316067E-0001	
 4.84500000000000E+0002	 1.76699592704126E-0001	
 4.86500000000000E+0002	 1.77591825092186E-0001	
 4.88500000000000E+0002	 1.78625557480246E-0001	
 4.90500000000000E+0002	 1.79535789868306E-0001	
 4.92500000000000E+0002	 1.80360022256365E-0001	
 4.94500000000000E+0002	 1.81283754644425E-0001	
 4.96500000000000E+0002	 1.82322987032485E-0001	
 4.98500000000000E+0002	 1.83312219420544E-0001	
 5.00500000000000E+0002	 1.84196451808604E-0001	
 5.02500000000000E+0002	 1.84943684196664E-0001	
 5.04500000000000E+0002	 1.85799916584723E-0001	
 5.06500000000000E+0002	 1.86588148972783E-0001	
 5.08500000000000E+0002	 1.87395881360843E-0001	
 5.10500000000000E+0002	 1.88290113748903E-0001	
 5.12500000000000E+0002	 1.89232346136962E-0001	
 5.14500000000000E+0002	 1.90204578525022E-0001	
 5.16500000000000E+0002	 1.91173810913082E-0001	
 5.18500000000000E+0002	 1.92112043301141E-0001	
 5.20500000000000E+0002	 1.93133775689201E-0001	
 5.22500000000000E+0002	 1.94245008077261E-0001	
 5.24500000000000E+0002	 1.95278740465320E-0001	
 5.26500000000000E+0002	 1.96505972853380E-0001	
 5.28500000000000E+0002	 1.98251705241440E-0001	
 5.30500000000000E+0002	 1.99670437629500E-0001	
 5.32500000000000E+0002	 2.00083170017559E-0001	
 5.34500000000000E+0002	 1.99868402405619E-0001	
 5.36500000000000E+0002	 1.99428134793679E-0001	
 5.38500000000000E+0002	 1.98847367181738E-0001	
 5.40500000000000E+0002	 1.98075599569798E-0001	
 5.42500000000000E+0002	 1.97286831957858E-0001	
 5.44500000000000E+0002	 1.96538064345917E-0001	
 5.46500000000000E+0002	 1.95867296733977E-0001	
 5.48500000000000E+0002	 1.95327529122037E-0001	
 5.50500000000000E+0002	 1.94932261510097E-0001	
 5.52500000000000E+0002	 1.94589993898156E-0001	
 5.54500000000000E+0002	 1.94279726286216E-0001	
 5.56500000000000E+0002	 1.94055958674276E-0001	
 5.58500000000000E+0002	 1.93925691062335E-0001	
 5.60500000000000E+0002	 1.93751423450395E-0001	
 5.62500000000000E+0002	 1.93550155838455E-0001	
 5.64500000000000E+0002	 1.93291888226514E-0001	
 5.66500000000000E+0002	 1.93066620614574E-0001	
 5.68500000000000E+0002	 1.92803353002634E-0001	
 5.70500000000000E+0002	 1.92521085390694E-0001	
 5.72500000000000E+0002	 1.92289317778753E-0001	
 5.74500000000000E+0002	 1.92127050166813E-0001	
 5.76500000000000E+0002	 1.91856282554873E-0001	
 5.78500000000000E+0002	 1.91482014942932E-0001	
 5.80500000000000E+0002	 1.90935247330992E-0001	
 5.82500000000000E+0002	 1.90304979719052E-0001	
 5.84500000000000E+0002	 1.89737212107112E-0001	
 5.86500000000000E+0002	 1.89260444495171E-0001	
 5.88500000000000E+0002	 1.88913176883231E-0001	
 5.90500000000000E+0002	 1.88719909271291E-0001	
 5.92500000000000E+0002	 1.88682641659350E-0001	
 5.94500000000000E+0002	 1.88826374047410E-0001	
 5.96500000000000E+0002	 1.88994106435470E-0001	
 5.98500000000000E+0002	 1.89098338823529E-0001	
 6.00500000000000E+0002	 1.89128071211589E-0001	
 6.02500000000000E+0002	 1.89166803599649E-0001	
 6.04500000000000E+0002	 1.89248535987709E-0001	
 6.06500000000000E+0002	 1.89409768375768E-0001	
 6.08500000000000E+0002	 1.89610000763828E-0001	
 6.10500000000000E+0002	 1.89796733151888E-0001	
 6.12500000000000E+0002	 1.89934965539947E-0001	
 6.14500000000000E+0002	 1.89926697928007E-0001	
 6.16500000000000E+0002	 1.89659930316067E-0001	
 6.18500000000000E+0002	 1.89305662704126E-0001	
 6.20500000000000E+0002	 1.88896895092186E-0001	
 6.22500000000000E+0002	 1.88325127480246E-0001	
 6.24500000000000E+0002	 1.87725859868306E-0001	
 6.26500000000000E+0002	 1.87146092256365E-0001	
 6.28500000000000E+0002	 1.86608324644425E-0001	
 6.30500000000000E+0002	 1.86122057032485E-0001	
 6.32500000000000E+0002	 1.85648289420544E-0001	
 6.34500000000000E+0002	 1.85203521808604E-0001	
 6.36500000000000E+0002	 1.84824254196664E-0001	
 6.38500000000000E+0002	 1.84540486584723E-0001	
 6.40500000000000E+0002	 1.84294718972783E-0001	
 6.42500000000000E+0002	 1.83979451360843E-0001	
 6.44500000000000E+0002	 1.83573683748903E-0001	
 6.46500000000000E+0002	 1.83135416136962E-0001	
 6.48500000000000E+0002	 1.82699648525022E-0001	
 6.50500000000000E+0002	 1.82268880913082E-0001	
 6.52500000000000E+0002	 1.81829613301141E-0001	
 6.54500000000000E+0002	 1.81431345689201E-0001	
 6.56500000000000E+0002	 1.81115578077261E-0001	
 6.58500000000000E+0002	 1.80797810465320E-0001	
 6.60500000000000E+0002	 1.80407542853380E-0001	
 6.62500000000000E+0002	 1.80142275241440E-0001	
 6.64500000000000E+0002	 1.80592507629500E-0001	
 6.66500000000000E+0002	 1.82909240017559E-0001	
 6.68500000000000E+0002	 1.83229472405619E-0001	
 6.70500000000000E+0002	 1.79330704793679E-0001	
 6.72500000000000E+0002	 1.78009437181738E-0001	
 6.74500000000000E+0002	 1.77368669569798E-0001	
 6.76500000000000E+0002	 1.76812401957858E-0001	
 6.78500000000000E+0002	 1.76210634345917E-0001	
 6.80500000000000E+0002	 1.75582366733977E-0001	
 6.82500000000000E+0002	 1.74971099122037E-0001	
 6.84500000000000E+0002	 1.74403331510097E-0001	
 6.86500000000000E+0002	 1.73874063898156E-0001	
 6.88500000000000E+0002	 1.73382796286216E-0001	
 6.90500000000000E+0002	 1.72920028674276E-0001	
 6.92500000000000E+0002	 1.72579761062335E-0001	
 6.94500000000000E+0002	 1.72319993450395E-0001	
 6.96500000000000E+0002	 1.72162725838455E-0001	
 6.98500000000000E+0002	 1.72021958226514E-0001	
 7.00500000000000E+0002	 1.71810690614574E-0001	
 7.02500000000000E+0002	 1.71402923002634E-0001	
 7.04500000000000E+0002	 1.70796655390694E-0001	
 7.06500000000000E+0002	 1.70034887778753E-0001	
 7.08500000000000E+0002	 1.69214120166813E-0001	
 7.10500000000000E+0002	 1.68427352554873E-0001	
 7.12500000000000E+0002	 1.67631084942932E-0001	
 7.14500000000000E+0002	 1.66643817330992E-0001	
 7.16500000000000E+0002	 1.65559549719052E-0001	
 7.18500000000000E+0002	 1.64516782107112E-0001	
 7.20500000000000E+0002	 1.63550514495171E-0001	
 7.22500000000000E+0002	 1.62721246883231E-0001	
 7.24500000000000E+0002	 1.61703979271291E-0001	
 7.26500000000000E+0002	 1.60463211659350E-0001	
 7.28500000000000E+0002	 1.59138444047410E-0001	
 7.30500000000000E+0002	 1.57830676435470E-0001	
 7.32500000000000E+0002	 1.56620408823529E-0001	
 7.34500000000000E+0002	 1.55566141211589E-0001	
 7.36500000000000E+0002	 1.54622873599649E-0001	
 7.38500000000000E+0002	 1.53809605987709E-0001	
 7.40500000000000E+0002	 1.53086838375768E-0001	
 7.42500000000000E+0002	 1.52451070763828E-0001	
 7.44500000000000E+0002	 1.51884303151888E-0001	
 7.46500000000000E+0002	 1.51359035539947E-0001	
 7.48500000000000E+0002	 1.50833767928007E-0001	
 7.50500000000000E+0002	 1.50275500316067E-0001	
 7.52500000000000E+0002	 1.49622232704126E-0001	
 7.54500000000000E+0002	 1.48871965092186E-0001	
 7.56500000000000E+0002	 1.47995697480246E-0001	
 7.58500000000000E+0002	 1.47060929868306E-0001	
 7.60500000000000E+0002	 1.46162162256365E-0001	
 7.62500000000000E+0002	 1.45386894644425E-0001	
 7.64500000000000E+0002	 1.44649627032485E-0001	
 7.66500000000000E+0002	 1.43805859420544E-0001	
 7.68500000000000E+0002	 1.42779591808604E-0001	
 7.70500000000000E+0002	 1.41748824196664E-0001	
 7.72500000000000E+0002	 1.40917556584723E-0001	
 7.74500000000000E+0002	 1.40459288972783E-0001	
 7.76500000000000E+0002	 1.40489021360843E-0001	
 7.78500000000000E+0002	 1.40846253748903E-0001	
 7.80500000000000E+0002	 1.40771486136962E-0001	
 7.82500000000000E+0002	 1.39967218525022E-0001	
 7.84500000000000E+0002	 1.38928450913082E-0001	
 7.86500000000000E+0002	 1.38085183301141E-0001	
 7.88500000000000E+0002	 1.37370915689201E-0001	
 7.90500000000000E+0002	 1.36804148077261E-0001	
 7.92500000000000E+0002	 1.36533380465320E-0001	
 7.94500000000000E+0002	 1.36643612853380E-0001	
 7.96500000000000E+0002	 1.36815345241440E-0001	
 7.98500000000000E+0002	 1.36802077629500E-0001	
 8.00500000000000E+0002	 1.36620310017559E-0001	
 8.02500000000000E+0002	 1.36419042405619E-0001	
 8.04500000000000E+0002	 1.36119774793679E-0001	
 8.06500000000000E+0002	 1.35635507181738E-0001	
 8.08500000000000E+0002	 1.34957739569798E-0001	
 8.10500000000000E+0002	 1.34180971957858E-0001	
 8.12500000000000E+0002	 1.33355704345917E-0001	
 8.14500000000000E+0002	 1.32562936733977E-0001	
 8.16500000000000E+0002	 1.31823669122037E-0001	
 8.18500000000000E+0002	 1.31186901510097E-0001	
 8.20500000000000E+0002	 1.30623133898156E-0001	
 8.22500000000000E+0002	 1.30151366286216E-0001	
 8.24500000000000E+0002	 1.29740098674276E-0001	
 8.26500000000000E+0002	 1.29370831062335E-0001	
 8.28500000000000E+0002	 1.29030563450395E-0001	
 8.30500000000000E+0002	 1.28753795838455E-0001	
 8.32500000000000E+0002	 1.28510028226514E-0001	
 8.34500000000000E+0002	 1.28330260614574E-0001	
 8.36500000000000E+0002	 1.28186993002634E-0001	
 8.38500000000000E+0002	 1.28113225390694E-0001	
 8.40500000000000E+0002	 1.28058957778753E-0001	
 8.42500000000000E+0002	 1.28023190166813E-0001	
 8.44500000000000E+0002	 1.28055922554873E-0001	
 8.46500000000000E+0002	 1.28271154942932E-0001	
 8.48500000000000E+0002	 1.28624387330992E-0001	
 8.50500000000000E+0002	 1.29105619719052E-0001	
 8.52500000000000E+0002	 1.29686352107112E-0001	
 8.54500000000000E+0002	 1.30354084495171E-0001	
 8.56500000000000E+0002	 1.30990816883231E-0001	
 8.58500000000000E+0002	 1.31503549271291E-0001	
 8.60500000000000E+0002	 1.31784281659350E-0001	
 8.62500000000000E+0002	 1.31793514047410E-0001	
 8.64500000000000E+0002	 1.31501746435470E-0001	
 8.66500000000000E+0002	 1.31027478823529E-0001	
 8.68500000000000E+0002	 1.30731711211589E-0001	
 8.70500000000000E+0002	 1.31334443599649E-0001	
 8.72500000000000E+0002	 1.32066675987709E-0001	
 8.74500000000000E+0002	 1.31206908375768E-0001	
 8.76500000000000E+0002	 1.29352140763828E-0001	
 8.78500000000000E+0002	 1.27749373151888E-0001	
 8.80500000000000E+0002	 1.26469605539947E-0001	
 8.82500000000000E+0002	 1.25427337928007E-0001	
 8.84500000000000E+0002	 1.24519070316067E-0001	
 8.86500000000000E+0002	 1.23750302704126E-0001	
 8.88500000000000E+0002	 1.23163035092186E-0001	
 8.90500000000000E+0002	 1.22804767480246E-0001	
 8.92500000000000E+0002	 1.22626499868306E-0001	
 8.94500000000000E+0002	 1.22581732256365E-0001	
 8.96500000000000E+0002	 1.22551464644425E-0001	
 8.98500000000000E+0002	 1.22472197032485E-0001	
 9.00500000000000E+0002	 1.22305929420544E-0001	
 9.02500000000000E+0002	 1.22166161808604E-0001	
 9.04500000000000E+0002	 1.22201894196664E-0001	
 9.06500000000000E+0002	 1.22522126584723E-0001	
 9.08500000000000E+0002	 1.23063358972783E-0001	
 9.10500000000000E+0002	 1.23709591360843E-0001	
 9.12500000000000E+0002	 1.24256323748903E-0001	
 9.14500000000000E+0002	 1.24543556136962E-0001	
 9.16500000000000E+0002	 1.24468788525022E-0001	
 9.18500000000000E+0002	 1.24096520913082E-0001	
 9.20500000000000E+0002	 1.23597753301141E-0001	
 9.22500000000000E+0002	 1.23205985689201E-0001	
 9.24500000000000E+0002	 1.23068218077261E-0001	
 9.26500000000000E+0002	 1.23274450465320E-0001	
 9.28500000000000E+0002	 1.23785682853380E-0001	
 9.30500000000000E+0002	 1.24523915241440E-0001	
 9.32500000000000E+0002	 1.25328647629500E-0001	
 9.34500000000000E+0002	 1.26067880017559E-0001	
 9.36500000000000E+0002	 1.26676112405619E-0001	
 9.38500000000000E+0002	 1.27213344793679E-0001	
 9.40500000000000E+0002	 1.27711077181738E-0001	
 9.42500000000000E+0002	 1.28195309569798E-0001	
 9.44500000000000E+0002	 1.28603541957858E-0001	
 9.46500000000000E+0002	 1.28891774345917E-0001	
 9.48500000000000E+0002	 1.29034506733977E-0001	
 9.50500000000000E+0002	 1.29124239122037E-0001	
 9.52500000000000E+0002	 1.29305471510097E-0001	
 9.54500000000000E+0002	 1.29757203898156E-0001	
 9.56500000000000E+0002	 1.30565936286216E-0001	
 9.58500000000000E+0002	 1.31734668674276E-0001	
 9.60500000000000E+0002	 1.33145401062335E-0001	
 9.62500000000000E+0002	 1.34687133450395E-0001	
 9.64500000000000E+0002	 1.36232365838455E-0001	
 9.66500000000000E+0002	 1.37684098226514E-0001	
 9.68500000000000E+0002	 1.39000830614574E-0001	
 9.70500000000000E+0002	 1.40234063002634E-0001	
 9.72500000000000E+0002	 1.41498295390694E-0001	
 9.74500000000000E+0002	 1.43048527778753E-0001	
 9.76500000000000E+0002	 1.45160760166813E-0001	
 9.78500000000000E+0002	 1.48075492554873E-0001	
 9.80500000000000E+0002	 1.51872724942932E-0001	
 9.82500000000000E+0002	 1.56425457330992E-0001	
 9.84500000000000E+0002	 1.61355689719052E-0001	
 9.86500000000000E+0002	 1.66159422107112E-0001	
 9.88500000000000E+0002	 1.70344154495171E-0001	
 9.90500000000000E+0002	 1.73568386883231E-0001	
 9.92500000000000E+0002	 1.75621619271291E-0001	
 9.94500000000000E+0002	 1.76518351659350E-0001	
 9.96500000000000E+0002	 1.76502084047410E-0001	
 9.98500000000000E+0002	 1.76025316435470E-0001	
 1.00050000000000E+0003	 1.75644048823529E-0001	
 1.00250000000000E+0003	 1.75868781211589E-0001	
 1.00450000000000E+0003	 1.77037013599649E-0001	
 1.00650000000000E+0003	 1.79284245987709E-0001	
 1.00850000000000E+0003	 1.82462978375768E-0001	
 1.01050000000000E+0003	 1.86217210763828E-0001	
 1.01250000000000E+0003	 1.90130943151888E-0001	
 1.01450000000000E+0003	 1.93894675539947E-0001	
 1.01650000000000E+0003	 1.97365407928007E-0001	
 1.01850000000000E+0003	 2.00616140316067E-0001	
 1.02050000000000E+0003	 2.03859372704126E-0001	
 1.02250000000000E+0003	 2.07349605092186E-0001	
 1.02450000000000E+0003	 2.11198337480246E-0001	
 1.02650000000000E+0003	 2.15287069868306E-0001	
 1.02850000000000E+0003	 2.19246802256365E-0001	
 1.03050000000000E+0003	 2.22668534644425E-0001	
 1.03250000000000E+0003	 2.25331267032485E-0001	
 1.03450000000000E+0003	 2.27312999420544E-0001	
 1.03650000000000E+0003	 2.28782231808604E-0001	
 1.03850000000000E+0003	 2.29922464196664E-0001	
 1.04050000000000E+0003	 2.31020196584723E-0001	
 1.04250000000000E+0003	 2.32346428972783E-0001	
 1.04450000000000E+0003	 2.34044661360843E-0001	
 1.04650000000000E+0003	 2.36086893748903E-0001	
 1.04850000000000E+0003	 2.38261626136962E-0001	
 1.05050000000000E+0003	 2.40263358525022E-0001	
 1.05250000000000E+0003	 2.41869090913082E-0001	
 1.05450000000000E+0003	 2.43048323301141E-0001	
 1.05650000000000E+0003	 2.43874555689201E-0001	
 1.05850000000000E+0003	 2.44355288077261E-0001	
 1.06050000000000E+0003	 2.44437520465320E-0001	
 1.06250000000000E+0003	 2.44172252853380E-0001	
 1.06450000000000E+0003	 2.43809485241440E-0001	
 1.06650000000000E+0003	 2.43683717629500E-0001	
 1.06850000000000E+0003	 2.43959450017559E-0001	
 1.07050000000000E+0003	 2.44659682405619E-0001	
 1.07250000000000E+0003	 2.45644914793679E-0001	
 1.07450000000000E+0003	 2.46659147181738E-0001	
 1.07650000000000E+0003	 2.47454879569798E-0001	
 1.07850000000000E+0003	 2.47794111957858E-0001	
 1.08050000000000E+0003	 2.47510844345917E-0001	
 1.08250000000000E+0003	 2.46593076733977E-0001	
 1.08450000000000E+0003	 2.45103809122037E-0001	
 1.08650000000000E+0003	 2.43081041510097E-0001	
 1.08850000000000E+0003	 2.40568273898156E-0001	
 1.09050000000000E+0003	 2.37690506286216E-0001	
 1.09250000000000E+0003	 2.34711738674276E-0001	
 1.09450000000000E+0003	 2.31911471062335E-0001	
 1.09650000000000E+0003	 2.29476703450395E-0001	
 1.09850000000000E+0003	 2.27462935838455E-0001	
 1.10050000000000E+0003	 2.25835168226514E-0001	
 1.10250000000000E+0003	 2.24459400614574E-0001	
 1.10450000000000E+0003	 2.23220133002634E-0001	
 1.10650000000000E+0003	 2.22055865390694E-0001	
 1.10850000000000E+0003	 2.21002097778753E-0001	
 1.11050000000000E+0003	 2.20068830166813E-0001	
 1.11250000000000E+0003	 2.19152562554873E-0001	
 1.11450000000000E+0003	 2.17994294942932E-0001	
 1.11650000000000E+0003	 2.16338527330992E-0001	
 1.11850000000000E+0003	 2.14041759719052E-0001	
 1.12050000000000E+0003	 2.11107992107112E-0001	
 1.12250000000000E+0003	 2.07599224495171E-0001	
 1.12450000000000E+0003	 2.03656456883231E-0001	
 1.12650000000000E+0003	 1.99438189271291E-0001	
 1.12850000000000E+0003	 1.95097921659350E-0001	
 1.13050000000000E+0003	 1.90731154047410E-0001	
 1.13250000000000E+0003	 1.86589386435470E-0001	
 1.13450000000000E+0003	 1.82910118823529E-0001	
 1.13650000000000E+0003	 1.79867351211589E-0001	
 1.13850000000000E+0003	 1.77616583599649E-0001	
 1.14050000000000E+0003	 1.76285315987709E-0001	
 1.14250000000000E+0003	 1.75809548375768E-0001	
 1.14450000000000E+0003	 1.75983780763828E-0001	
 1.14650000000000E+0003	 1.76404013151888E-0001	
 1.14850000000000E+0003	 1.76637245539947E-0001	
 1.15050000000000E+0003	 1.76301477928007E-0001	
 1.15250000000000E+0003	 1.75251710316067E-0001	
 1.15450000000000E+0003	 1.73500442704126E-0001	
 1.15650000000000E+0003	 1.71220175092186E-0001	
 1.15850000000000E+0003	 1.68645407480246E-0001	
 1.16050000000000E+0003	 1.66025139868306E-0001	
 1.16250000000000E+0003	 1.63484872256365E-0001	
 1.16450000000000E+0003	 1.61135604644425E-0001	
 1.16650000000000E+0003	 1.59009337032485E-0001	
