*CPCWIN*

>1	DATALINE
DATALINE
1
Operator:

Description:

Remarks:





15.9.2008
11:23


_x	_y
	
	
UNIT	UNIT
 4.50500000000000E+0002	 2.28459247464101E-0001	
 4.52500000000000E+0002	 2.29937083920111E-0001	
 4.54500000000000E+0002	 2.31397420376121E-0001	
 4.56500000000000E+0002	 2.33106756832131E-0001	
 4.58500000000000E+0002	 2.35068093288141E-0001	
 4.60500000000000E+0002	 2.37295929744150E-0001	
 4.62500000000000E+0002	 2.39284766200160E-0001	
 4.64500000000000E+0002	 2.41339102656170E-0001	
 4.66500000000000E+0002	 2.42996439112180E-0001	
 4.68500000000000E+0002	 2.44876775568190E-0001	
 4.70500000000000E+0002	 2.46409112024200E-0001	
 4.72500000000000E+0002	 2.48101948480210E-0001	
 4.74500000000000E+0002	 2.50180784936220E-0001	
 4.76500000000000E+0002	 2.52365121392230E-0001	
 4.78500000000000E+0002	 2.54417457848240E-0001	
 4.80500000000000E+0002	 2.56539794304250E-0001	
 4.82500000000000E+0002	 2.58465630760259E-0001	
 4.84500000000000E+0002	 2.60751967216269E-0001	
 4.86500000000000E+0002	 2.63238803672279E-0001	
 4.88500000000000E+0002	 2.65774140128289E-0001	
 4.90500000000000E+0002	 2.68150976584299E-0001	
 4.92500000000000E+0002	 2.70761313040309E-0001	
 4.94500000000000E+0002	 2.73517649496319E-0001	
 4.96500000000000E+0002	 2.76330485952329E-0001	
 4.98500000000000E+0002	 2.78904822408339E-0001	
 5.00500000000000E+0002	 2.81376658864349E-0001	
 5.02500000000000E+0002	 2.83798995320359E-0001	
 5.04500000000000E+0002	 2.86208331776369E-0001	
 5.06500000000000E+0002	 2.88371168232378E-0001	
 5.08500000000000E+0002	 2.90695504688388E-0001	
 5.10500000000000E+0002	 2.92931841144398E-0001	
 5.12500000000000E+0002	 2.95308677600408E-0001	
 5.14500000000000E+0002	 2.97611014056418E-0001	
 5.16500000000000E+0002	 2.99950850512428E-0001	
 5.18500000000000E+0002	 3.02428186968438E-0001	
 5.20500000000000E+0002	 3.04952023424448E-0001	
 5.22500000000000E+0002	 3.07357359880458E-0001	
 5.24500000000000E+0002	 3.10306196336468E-0001	
 5.26500000000000E+0002	 3.14457532792478E-0001	
 5.28500000000000E+0002	 3.18982869248487E-0001	
 5.30500000000000E+0002	 3.21595705704497E-0001	
 5.32500000000000E+0002	 3.21402042160507E-0001	
 5.34500000000000E+0002	 3.19655878616517E-0001	
 5.36500000000000E+0002	 3.17654215072527E-0001	
 5.38500000000000E+0002	 3.15584051528537E-0001	
 5.40500000000000E+0002	 3.13518387984547E-0001	
 5.42500000000000E+0002	 3.11441724440557E-0001	
 5.44500000000000E+0002	 3.09526560896567E-0001	
 5.46500000000000E+0002	 3.07904397352577E-0001	
 5.48500000000000E+0002	 3.06691233808587E-0001	
 5.50500000000000E+0002	 3.05678570264597E-0001	
 5.52500000000000E+0002	 3.04899906720606E-0001	
 5.54500000000000E+0002	 3.04330743176616E-0001	
 5.56500000000000E+0002	 3.04090579632626E-0001	
 5.58500000000000E+0002	 3.03980916088636E-0001	
 5.60500000000000E+0002	 3.03927752544646E-0001	
 5.62500000000000E+0002	 3.03839589000656E-0001	
 5.64500000000000E+0002	 3.03868925456666E-0001	
 5.66500000000000E+0002	 3.03925261912676E-0001	
 5.68500000000000E+0002	 3.04115598368686E-0001	
 5.70500000000000E+0002	 3.04340934824696E-0001	
 5.72500000000000E+0002	 3.04559771280706E-0001	
 5.74500000000000E+0002	 3.04618107736716E-0001	
 5.76500000000000E+0002	 3.04504444192725E-0001	
 5.78500000000000E+0002	 3.03842780648735E-0001	
 5.80500000000000E+0002	 3.02601617104745E-0001	
 5.82500000000000E+0002	 3.01124953560755E-0001	
 5.84500000000000E+0002	 2.99853290016765E-0001	
 5.86500000000000E+0002	 2.98991126472775E-0001	
 5.88500000000000E+0002	 2.98665462928785E-0001	
 5.90500000000000E+0002	 2.98672299384795E-0001	
 5.92500000000000E+0002	 2.99162635840805E-0001	
 5.94500000000000E+0002	 2.99882472296815E-0001	
 5.96500000000000E+0002	 3.00588308752825E-0001	
 5.98500000000000E+0002	 3.01098145208834E-0001	
 6.00500000000000E+0002	 3.01692981664844E-0001	
 6.02500000000000E+0002	 3.02342318120854E-0001	
 6.04500000000000E+0002	 3.03055654576864E-0001	
 6.06500000000000E+0002	 3.03785491032874E-0001	
 6.08500000000000E+0002	 3.04550327488884E-0001	
 6.10500000000000E+0002	 3.05105163944894E-0001	
 6.12500000000000E+0002	 3.05429500400904E-0001	
 6.14500000000000E+0002	 3.05397836856914E-0001	
 6.16500000000000E+0002	 3.05104173312924E-0001	
 6.18500000000000E+0002	 3.04144009768934E-0001	
 6.20500000000000E+0002	 3.02784846224944E-0001	
 6.22500000000000E+0002	 3.01520682680953E-0001	
 6.24500000000000E+0002	 3.00424019136963E-0001	
 6.26500000000000E+0002	 2.99498355592973E-0001	
 6.28500000000000E+0002	 2.98795692048983E-0001	
 6.30500000000000E+0002	 2.98180028504993E-0001	
 6.32500000000000E+0002	 2.97657864961003E-0001	
 6.34500000000000E+0002	 2.97192201417013E-0001	
 6.36500000000000E+0002	 2.96941537873023E-0001	
 6.38500000000000E+0002	 2.96779374329033E-0001	
 6.40500000000000E+0002	 2.96600710785043E-0001	
 6.42500000000000E+0002	 2.96194547241053E-0001	
 6.44500000000000E+0002	 2.95549383697062E-0001	
 6.46500000000000E+0002	 2.94801220153072E-0001	
 6.48500000000000E+0002	 2.94071556609082E-0001	
 6.50500000000000E+0002	 2.93277893065092E-0001	
 6.52500000000000E+0002	 2.92675729521102E-0001	
 6.54500000000000E+0002	 2.92361565977112E-0001	
 6.56500000000000E+0002	 2.92293902433122E-0001	
 6.58500000000000E+0002	 2.92289738889132E-0001	
 6.60500000000000E+0002	 2.92455575345142E-0001	
 6.62500000000000E+0002	 2.92396411801152E-0001	
 6.64500000000000E+0002	 2.91210748257162E-0001	
 6.66500000000000E+0002	 2.86966084713172E-0001	
 6.68500000000000E+0002	 2.84814921169181E-0001	
 6.70500000000000E+0002	 2.88630757625191E-0001	
 6.72500000000000E+0002	 2.89291594081201E-0001	
 6.74500000000000E+0002	 2.88230430537211E-0001	
 6.76500000000000E+0002	 2.86905766993221E-0001	
 6.78500000000000E+0002	 2.85618103449231E-0001	
 6.80500000000000E+0002	 2.84553439905241E-0001	
 6.82500000000000E+0002	 2.83679276361251E-0001	
 6.84500000000000E+0002	 2.82999112817261E-0001	
 6.86500000000000E+0002	 2.82494949273271E-0001	
 6.88500000000000E+0002	 2.82175285729281E-0001	
 6.90500000000000E+0002	 2.82069622185290E-0001	
 6.92500000000000E+0002	 2.82187958641300E-0001	
 6.94500000000000E+0002	 2.82529295097310E-0001	
 6.96500000000000E+0002	 2.83038131553320E-0001	
 6.98500000000000E+0002	 2.83521468009330E-0001	
 7.00500000000000E+0002	 2.83716804465340E-0001	
 7.02500000000000E+0002	 2.83426140921350E-0001	
 7.04500000000000E+0002	 2.82603977377360E-0001	
 7.06500000000000E+0002	 2.81379313833370E-0001	
 7.08500000000000E+0002	 2.79880150289380E-0001	
 7.10500000000000E+0002	 2.78240986745390E-0001	
 7.12500000000000E+0002	 2.76512823201400E-0001	
 7.14500000000000E+0002	 2.74574159657409E-0001	
 7.16500000000000E+0002	 2.72697996113419E-0001	
 7.18500000000000E+0002	 2.71305832569429E-0001	
 7.20500000000000E+0002	 2.70034169025439E-0001	
 7.22500000000000E+0002	 2.68316505481449E-0001	
 7.24500000000000E+0002	 2.66450341937459E-0001	
 7.26500000000000E+0002	 2.64484178393469E-0001	
 7.28500000000000E+0002	 2.62444514849479E-0001	
 7.30500000000000E+0002	 2.60476351305489E-0001	
 7.32500000000000E+0002	 2.58734187761499E-0001	
 7.34500000000000E+0002	 2.57248024217509E-0001	
 7.36500000000000E+0002	 2.55976360673518E-0001	
 7.38500000000000E+0002	 2.54849197129528E-0001	
 7.40500000000000E+0002	 2.53851033585538E-0001	
 7.42500000000000E+0002	 2.52947370041548E-0001	
 7.44500000000000E+0002	 2.52178706497558E-0001	
 7.46500000000000E+0002	 2.51517042953568E-0001	
 7.48500000000000E+0002	 2.50855379409578E-0001	
 7.50500000000000E+0002	 2.50073715865588E-0001	
 7.52500000000000E+0002	 2.49123552321598E-0001	
 7.54500000000000E+0002	 2.47999388777608E-0001	
 7.56500000000000E+0002	 2.46739225233618E-0001	
 7.58500000000000E+0002	 2.45362561689628E-0001	
 7.60500000000000E+0002	 2.44058898145637E-0001	
